"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"Geography","Geographic Area Name","Estimate!!Households!!Total","Margin of Error!!Households!!Total","Estimate!!Households!!Total!!Less than $10,000","Margin of Error!!Households!!Total!!Less than $10,000","Estimate!!Households!!Total!!$10,000 to $14,999","Margin of Error!!Households!!Total!!$10,000 to $14,999","Estimate!!Households!!Total!!$15,000 to $24,999","Margin of Error!!Households!!Total!!$15,000 to $24,999","Estimate!!Households!!Total!!$25,000 to $34,999","Margin of Error!!Households!!Total!!$25,000 to $34,999","Estimate!!Households!!Total!!$35,000 to $49,999","Margin of Error!!Households!!Total!!$35,000 to $49,999","Estimate!!Households!!Total!!$50,000 to $74,999","Margin of Error!!Households!!Total!!$50,000 to $74,999","Estimate!!Households!!Total!!$75,000 to $99,999","Margin of Error!!Households!!Total!!$75,000 to $99,999","Estimate!!Households!!Total!!$100,000 to $149,999","Margin of Error!!Households!!Total!!$100,000 to $149,999","Estimate!!Households!!Total!!$150,000 to $199,999","Margin of Error!!Households!!Total!!$150,000 to $199,999","Estimate!!Households!!Total!!$200,000 or more","Margin of Error!!Households!!Total!!$200,000 or more","Estimate!!Households!!Median income (dollars)","Margin of Error!!Households!!Median income (dollars)","Estimate!!Households!!Mean income (dollars)","Margin of Error!!Households!!Mean income (dollars)","Estimate!!Households!!PERCENT ALLOCATED!!Household income in the past 12 months","Margin of Error!!Households!!PERCENT ALLOCATED!!Household income in the past 12 months","Estimate!!Households!!PERCENT ALLOCATED!!Family income in the past 12 months","Margin of Error!!Households!!PERCENT ALLOCATED!!Family income in the past 12 months","Estimate!!Households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Margin of Error!!Households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Estimate!!Families!!Total","Margin of Error!!Families!!Total","Estimate!!Families!!Total!!Less than $10,000","Margin of Error!!Families!!Total!!Less than $10,000","Estimate!!Families!!Total!!$10,000 to $14,999","Margin of Error!!Families!!Total!!$10,000 to $14,999","Estimate!!Families!!Total!!$15,000 to $24,999","Margin of Error!!Families!!Total!!$15,000 to $24,999","Estimate!!Families!!Total!!$25,000 to $34,999","Margin of Error!!Families!!Total!!$25,000 to $34,999","Estimate!!Families!!Total!!$35,000 to $49,999","Margin of Error!!Families!!Total!!$35,000 to $49,999","Estimate!!Families!!Total!!$50,000 to $74,999","Margin of Error!!Families!!Total!!$50,000 to $74,999","Estimate!!Families!!Total!!$75,000 to $99,999","Margin of Error!!Families!!Total!!$75,000 to $99,999","Estimate!!Families!!Total!!$100,000 to $149,999","Margin of Error!!Families!!Total!!$100,000 to $149,999","Estimate!!Families!!Total!!$150,000 to $199,999","Margin of Error!!Families!!Total!!$150,000 to $199,999","Estimate!!Families!!Total!!$200,000 or more","Margin of Error!!Families!!Total!!$200,000 or more","Estimate!!Families!!Median income (dollars)","Margin of Error!!Families!!Median income (dollars)","Estimate!!Families!!Mean income (dollars)","Margin of Error!!Families!!Mean income (dollars)","Estimate!!Families!!PERCENT ALLOCATED!!Household income in the past 12 months","Margin of Error!!Families!!PERCENT ALLOCATED!!Household income in the past 12 months","Estimate!!Families!!PERCENT ALLOCATED!!Family income in the past 12 months","Margin of Error!!Families!!PERCENT ALLOCATED!!Family income in the past 12 months","Estimate!!Families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Margin of Error!!Families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Estimate!!Married-couple families!!Total","Margin of Error!!Married-couple families!!Total","Estimate!!Married-couple families!!Total!!Less than $10,000","Margin of Error!!Married-couple families!!Total!!Less than $10,000","Estimate!!Married-couple families!!Total!!$10,000 to $14,999","Margin of Error!!Married-couple families!!Total!!$10,000 to $14,999","Estimate!!Married-couple families!!Total!!$15,000 to $24,999","Margin of Error!!Married-couple families!!Total!!$15,000 to $24,999","Estimate!!Married-couple families!!Total!!$25,000 to $34,999","Margin of Error!!Married-couple families!!Total!!$25,000 to $34,999","Estimate!!Married-couple families!!Total!!$35,000 to $49,999","Margin of Error!!Married-couple families!!Total!!$35,000 to $49,999","Estimate!!Married-couple families!!Total!!$50,000 to $74,999","Margin of Error!!Married-couple families!!Total!!$50,000 to $74,999","Estimate!!Married-couple families!!Total!!$75,000 to $99,999","Margin of Error!!Married-couple families!!Total!!$75,000 to $99,999","Estimate!!Married-couple families!!Total!!$100,000 to $149,999","Margin of Error!!Married-couple families!!Total!!$100,000 to $149,999","Estimate!!Married-couple families!!Total!!$150,000 to $199,999","Margin of Error!!Married-couple families!!Total!!$150,000 to $199,999","Estimate!!Married-couple families!!Total!!$200,000 or more","Margin of Error!!Married-couple families!!Total!!$200,000 or more","Estimate!!Married-couple families!!Median income (dollars)","Margin of Error!!Married-couple families!!Median income (dollars)","Estimate!!Married-couple families!!Mean income (dollars)","Margin of Error!!Married-couple families!!Mean income (dollars)","Estimate!!Married-couple families!!PERCENT ALLOCATED!!Household income in the past 12 months","Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Household income in the past 12 months","Estimate!!Married-couple families!!PERCENT ALLOCATED!!Family income in the past 12 months","Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Family income in the past 12 months","Estimate!!Married-couple families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Estimate!!Nonfamily households!!Total","Margin of Error!!Nonfamily households!!Total","Estimate!!Nonfamily households!!Total!!Less than $10,000","Margin of Error!!Nonfamily households!!Total!!Less than $10,000","Estimate!!Nonfamily households!!Total!!$10,000 to $14,999","Margin of Error!!Nonfamily households!!Total!!$10,000 to $14,999","Estimate!!Nonfamily households!!Total!!$15,000 to $24,999","Margin of Error!!Nonfamily households!!Total!!$15,000 to $24,999","Estimate!!Nonfamily households!!Total!!$25,000 to $34,999","Margin of Error!!Nonfamily households!!Total!!$25,000 to $34,999","Estimate!!Nonfamily households!!Total!!$35,000 to $49,999","Margin of Error!!Nonfamily households!!Total!!$35,000 to $49,999","Estimate!!Nonfamily households!!Total!!$50,000 to $74,999","Margin of Error!!Nonfamily households!!Total!!$50,000 to $74,999","Estimate!!Nonfamily households!!Total!!$75,000 to $99,999","Margin of Error!!Nonfamily households!!Total!!$75,000 to $99,999","Estimate!!Nonfamily households!!Total!!$100,000 to $149,999","Margin of Error!!Nonfamily households!!Total!!$100,000 to $149,999","Estimate!!Nonfamily households!!Total!!$150,000 to $199,999","Margin of Error!!Nonfamily households!!Total!!$150,000 to $199,999","Estimate!!Nonfamily households!!Total!!$200,000 or more","Margin of Error!!Nonfamily households!!Total!!$200,000 or more","Estimate!!Nonfamily households!!Median income (dollars)","Margin of Error!!Nonfamily households!!Median income (dollars)","Estimate!!Nonfamily households!!Mean income (dollars)","Margin of Error!!Nonfamily households!!Mean income (dollars)","Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Household income in the past 12 months","Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Household income in the past 12 months","Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Family income in the past 12 months","Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Family income in the past 12 months","Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months",
"1400000US51540001000","Census Tract 10; Charlottesville city; Virginia","2067","285","3.8","3.1","6.6","3.6","3.4","2.3","9.7","4.9","8.8","5.3","10.4","4.3","9.4","5.6","17.5","9.2","10.2","7.0","20.2","5.7","96159","24297","146465","23701","22.1","(X)","(X)","(X)","(X)","(X)","899","303","0.0","4.3","2.8","3.9","0.0","4.3","4.9","6.8","2.1","2.4","3.9","3.7","7.8","9.1","27.4","17.1","21.5","14.7","29.7","13.6","168542","70473","231612","67477","(X)","(X)","19.8","(X)","(X)","(X)","828","291","0.0","4.7","0.0","4.7","0.0","4.7","5.3","7.3","0.8","1.4","2.7","2.8","8.5","9.9","28.7","18.8","23.3","15.8","30.7","14.7","170310","57449","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1168","198","6.7","5.2","11.7","6.1","6.1","3.9","11.3","6.4","14.0","8.7","15.3","6.5","10.6","6.5","9.9","5.6","1.5","2.3","12.8","6.6","50136","16448","79677","15942","(X)","(X)","(X)","(X)","23.8","(X)",
"1400000US51550020001","Census Tract 200.01; Chesapeake city; Virginia","660","109","0.9","1.4","0.3","0.7","6.2","5.8","9.7","5.9","2.3","2.2","21.5","6.5","13.9","7.2","23.3","10.2","11.2","8.0","10.6","9.2","88125","19396","131943","37208","36.5","(X)","(X)","(X)","(X)","(X)","463","114","0.0","8.3","0.4","1.0","2.6","3.7","7.6","7.9","0.0","8.3","23.8","9.3","11.9","8.0","24.8","12.9","13.8","11.3","15.1","12.8","109028","26684","156530","50750","(X)","(X)","39.7","(X)","(X)","(X)","331","84","0.0","11.4","0.0","11.4","0.0","11.4","4.5","6.1","0.0","11.4","25.4","12.0","16.6","11.7","29.3","15.4","10.3","9.9","13.9","17.2","104861","27713","N","N","(X)","(X)","(X)","(X)","(X)","(X)","197","40","3.0","4.8","0.0","18.3","14.7","14.9","14.7","14.0","7.6","7.6","17.8","12.6","17.3","12.8","24.9","15.0","0.0","18.3","0.0","18.3","57321","28945","67580","14635","(X)","(X)","(X)","(X)","28.9","(X)",
"1400000US51550020002","Census Tract 200.02; Chesapeake city; Virginia","1918","245","4.0","3.5","4.4","3.5","6.8","4.4","16.4","9.6","10.3","6.0","21.1","7.8","17.9","8.9","9.3","5.1","7.2","4.5","2.7","2.7","56786","11454","69597","8385","36.8","(X)","(X)","(X)","(X)","(X)","1357","220","3.0","3.8","3.6","3.6","3.8","2.9","11.8","8.4","17.2","10.2","24.6","10.5","14.6","7.2","7.8","5.9","9.7","6.2","3.8","3.8","57136","14643","75012","11737","(X)","(X)","39.4","(X)","(X)","(X)","657","155","0.0","5.9","2.7","4.5","1.8","2.6","10.0","11.5","10.4","8.3","16.7","13.0","22.5","12.7","12.3","9.7","17.7","11.9","5.8","6.6","78808","19866","N","N","(X)","(X)","(X)","(X)","(X)","(X)","561","172","6.2","7.6","6.4","7.6","13.9","13.8","27.5","25.1","14.4","10.1","15.3","13.4","5.5","6.2","9.6","8.6","1.1","1.8","0.0","6.9","34635","10637","48083","10372","(X)","(X)","(X)","(X)","30.5","(X)",
"1400000US51550020003","Census Tract 200.03; Chesapeake city; Virginia","2131","248","1.0","1.6","2.5","3.1","4.9","4.5","12.2","6.7","11.5","7.5","22.9","8.4","15.0","5.8","17.7","6.9","5.6","5.3","6.8","6.1","68750","10313","82410","10932","42.3","(X)","(X)","(X)","(X)","(X)","1625","270","0.0","2.4","0.8","1.3","5.7","5.6","9.3","5.2","14.5","9.1","20.4","9.3","16.3","7.2","16.7","8.1","7.3","6.6","8.9","7.8","73698","15043","88976","12884","(X)","(X)","47.4","(X)","(X)","(X)","1092","277","0.0","3.6","0.0","3.6","1.5","2.3","5.2","7.4","5.6","7.3","24.4","12.2","21.5","9.9","23.4","11.5","8.3","9.5","10.2","11.0","92633","19288","N","N","(X)","(X)","(X)","(X)","(X)","(X)","506","169","4.3","6.9","8.1","12.8","2.2","4.1","21.3","18.0","8.9","10.6","30.6","17.8","10.9","10.9","13.6","14.4","0.0","7.6","0.0","7.6","58125","22755","55348","12715","(X)","(X)","(X)","(X)","25.9","(X)",
"1400000US51550020100","Census Tract 201; Chesapeake city; Virginia","2009","219","7.4","5.8","11.5","5.8","6.7","4.7","8.9","6.9","14.8","7.1","20.5","8.4","16.0","7.0","7.2","3.8","1.4","1.4","5.6","5.6","50351","11565","64523","12288","48.8","(X)","(X)","(X)","(X)","(X)","1386","249","7.1","6.5","14.8","8.3","11.7","9.2","7.1","6.0","9.9","8.1","18.7","9.5","14.8","8.4","5.8","3.7","2.0","2.0","8.1","8.0","42422","24191","68916","17113","(X)","(X)","49.8","(X)","(X)","(X)","401","167","0.0","9.5","0.0","9.5","7.0","7.6","10.2","10.7","6.0","6.5","8.7","8.7","20.0","17.2","16.5","11.7","3.7","6.1","27.9","22.3","90156","53028","N","N","(X)","(X)","(X)","(X)","(X)","(X)","623","172","8.0","10.5","13.5","12.5","6.6","6.2","3.7","5.7","25.8","12.6","14.6","10.7","17.5","13.3","10.3","8.3","0.0","6.2","0.0","6.2","46406","12826","49958","10219","(X)","(X)","(X)","(X)","44.8","(X)",
"1400000US51550020200","Census Tract 202; Chesapeake city; Virginia","1261","146","2.9","2.5","3.0","2.1","7.9","4.5","8.8","5.1","18.4","11.1","20.1","10.7","13.1","7.2","23.0","7.9","2.9","4.7","0.0","3.1","57050","12215","67473","8029","58.0","(X)","(X)","(X)","(X)","(X)","965","154","1.2","2.0","1.3","2.0","4.5","4.3","5.1","5.6","22.0","13.5","23.5","13.2","13.7","8.5","25.0","11.1","3.7","6.1","0.0","4.1","64250","21858","73434","10412","(X)","(X)","61.7","(X)","(X)","(X)","485","165","0.0","7.9","0.0","7.9","0.0","7.9","8.5","10.6","9.1","8.9","31.1","21.2","4.7","5.5","39.2","16.8","7.4","11.7","0.0","7.9","85707","46966","N","N","(X)","(X)","(X)","(X)","(X)","(X)","296","99","8.1","8.8","8.4","9.1","19.3","13.7","20.9","14.4","6.8","7.1","23.3","20.1","11.1","16.6","2.0","3.7","0.0","12.6","0.0","12.6","29300","25018","38835","11016","(X)","(X)","(X)","(X)","34.8","(X)",
"1400000US51550020300","Census Tract 203; Chesapeake city; Virginia","605","89","6.6","4.4","4.8","3.3","10.6","8.0","16.4","8.0","23.0","9.3","17.5","8.5","6.1","3.9","7.4","4.7","1.8","2.1","5.8","3.9","40791","4899","67621","21029","46.4","(X)","(X)","(X)","(X)","(X)","460","89","5.9","5.1","1.1","1.7","13.9","9.8","21.1","10.8","27.6","11.5","13.5","8.7","3.0","3.2","5.7","4.7","0.7","1.6","7.6","5.2","39338","4894","70701","28505","(X)","(X)","49.1","(X)","(X)","(X)","145","50","0.0","23.8","0.0","23.8","0.0","23.8","15.2","17.6","22.1","19.8","22.8","15.7","5.5","8.4","12.4","11.2","2.1","5.2","20.0","12.9","72868","20191","N","N","(X)","(X)","(X)","(X)","(X)","(X)","145","52","9.0","10.6","16.6","13.5","0.0","23.8","11.7","11.1","12.4","12.1","30.3","19.1","5.5","8.2","9.0","14.2","5.5","7.4","0.0","23.8","55054","38072","50344","16593","(X)","(X)","(X)","(X)","33.8","(X)",
"1400000US51550020400","Census Tract 204; Chesapeake city; Virginia","996","156","2.6","3.2","0.0","3.9","7.3","6.9","8.1","4.3","15.7","7.2","23.8","9.5","15.7","9.1","17.8","8.7","3.5","3.4","5.5","5.4","70440","4569","89624","17195","49.5","(X)","(X)","(X)","(X)","(X)","652","148","0.0","5.9","0.0","5.9","3.1","4.9","5.1","4.5","6.0","5.3","29.1","14.1","18.7","13.1","24.2","12.0","5.4","5.2","8.4","7.9","82572","11723","112745","25471","(X)","(X)","52.5","(X)","(X)","(X)","433","117","0.0","8.8","0.0","8.8","0.0","8.8","5.1","5.6","2.3","2.8","26.8","15.1","13.9","11.1","33.5","17.9","5.8","5.9","12.7","11.2","106328","38500","N","N","(X)","(X)","(X)","(X)","(X)","(X)","344","92","7.6","9.3","0.0","11.0","15.4","18.1","14.0","10.6","34.0","18.5","13.7","11.0","9.9","12.0","5.5","9.0","0.0","11.0","0.0","11.0","45789","15941","45664","11659","(X)","(X)","(X)","(X)","43.9","(X)",
"1400000US51550020500","Census Tract 205; Chesapeake city; Virginia","801","97","5.9","5.1","0.0","4.9","8.0","8.6","2.4","2.5","12.1","8.1","28.7","11.7","10.6","7.4","25.0","9.4","4.7","4.5","2.6","2.0","64050","7592","82723","11237","45.4","(X)","(X)","(X)","(X)","(X)","643","110","2.2","3.3","0.0","6.0","8.4","10.3","0.0","6.0","9.3","8.3","32.5","13.4","21.0","9.8","22.7","8.9","2.5","3.3","1.4","1.9","68894","14903","82455","13016","(X)","(X)","44.2","(X)","(X)","(X)","329","109","2.4","4.9","0.0","11.4","16.4","18.2","0.0","11.4","3.3","4.6","23.4","17.6","11.6","11.3","35.3","17.6","4.9","6.7","2.7","3.7","78207","30029","N","N","(X)","(X)","(X)","(X)","(X)","(X)","158","66","24.7","20.4","0.0","22.1","6.3","8.0","8.2","9.6","23.4","17.2","20.9","17.3","0.0","22.1","16.5","15.6","0.0","22.1","0.0","22.1","40000","11254","44972","13526","(X)","(X)","(X)","(X)","50.6","(X)",
"1400000US51550020600","Census Tract 206; Chesapeake city; Virginia","1510","163","4.5","2.9","1.8","1.9","5.2","4.7","2.5","2.2","8.7","3.9","21.1","7.7","11.2","4.2","24.2","9.0","10.0","5.1","10.8","8.0","82500","17773","102028","14767","42.3","(X)","(X)","(X)","(X)","(X)","1092","140","3.9","3.2","0.0","3.6","0.8","1.3","2.4","2.6","7.1","4.4","12.5","7.1","13.1","5.3","37.3","12.1","9.6","5.3","13.2","10.5","112340","12812","119887","18426","(X)","(X)","48.3","(X)","(X)","(X)","938","145","4.1","3.6","0.0","4.2","1.0","1.6","2.8","3.0","5.9","4.0","11.1","7.5","11.7","6.3","38.3","13.9","9.9","5.6","15.4","11.9","115991","10423","N","N","(X)","(X)","(X)","(X)","(X)","(X)","418","132","6.0","5.8","6.5","6.8","16.7","15.9","2.6","4.5","12.9","10.3","43.5","20.3","6.2","6.5","0.0","9.1","5.5","6.3","0.0","9.1","50859","7907","48734","10602","(X)","(X)","(X)","(X)","26.8","(X)",
"1400000US51550020700","Census Tract 207; Chesapeake city; Virginia","2435","333","6.7","4.5","4.7","4.8","13.9","8.6","7.0","5.3","19.8","10.6","22.1","10.7","9.4","6.0","6.6","4.5","0.8","1.2","9.1","7.4","47854","15187","71659","19689","43.0","(X)","(X)","(X)","(X)","(X)","1207","259","4.9","3.5","1.8","3.4","2.7","4.7","2.2","4.7","18.0","15.7","21.5","12.9","20.2","12.3","11.8","8.0","0.0","3.3","17.1","14.9","74622","8409","105499","38253","(X)","(X)","31.7","(X)","(X)","(X)","595","168","0.0","6.5","0.0","6.5","0.0","6.5","1.7","8.2","2.9","4.8","6.7","8.0","32.8","22.3","21.3","15.4","0.0","6.5","34.6","27.8","113537","88634","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1228","318","8.6","7.3","7.6","8.7","25.0","15.5","11.7","8.8","21.5","13.8","22.7","15.8","1.7","2.6","0.0","3.2","0.0","3.2","1.2","2.7","29038","12245","36607","10166","(X)","(X)","(X)","(X)","54.1","(X)",
"1400000US51550020804","Census Tract 208.04; Chesapeake city; Virginia","4123","348","2.2","2.1","0.0","1.0","0.7","1.0","4.5","3.2","9.2","3.6","15.8","6.1","9.9","3.9","22.9","6.4","13.5","4.7","21.4","6.7","122859","18908","135891","12265","31.5","(X)","(X)","(X)","(X)","(X)","3176","339","1.4","2.2","0.0","1.2","0.0","1.2","2.8","2.9","7.7","4.1","14.3","6.6","4.5","2.7","28.3","8.3","15.2","5.6","25.7","8.5","132347","13943","151308","15128","(X)","(X)","33.3","(X)","(X)","(X)","2724","380","0.0","1.5","0.0","1.5","0.0","1.5","0.0","1.5","6.5","4.4","13.8","7.3","4.9","3.1","30.4","9.4","15.3","6.2","29.0","10.1","140669","17597","N","N","(X)","(X)","(X)","(X)","(X)","(X)","947","213","4.5","5.0","0.0","4.1","2.9","4.4","10.2","8.7","18.4","10.1","20.8","12.1","23.8","11.9","6.1","6.0","6.2","5.9","7.1","7.2","62094","17829","81335","17480","(X)","(X)","(X)","(X)","25.4","(X)",
"1400000US51550020805","Census Tract 208.05; Chesapeake city; Virginia","2486","283","0.0","1.6","0.0","1.6","3.5","4.2","1.2","1.4","10.6","5.8","21.9","8.8","15.7","7.1","27.8","9.5","10.7","5.0","8.5","4.8","94902","17534","110176","11801","29.4","(X)","(X)","(X)","(X)","(X)","1627","269","0.0","2.4","0.0","2.4","4.1","6.3","0.2","0.6","8.0","7.1","12.9","8.4","17.1","9.1","28.3","12.3","16.3","8.0","13.0","7.0","111950","17488","127866","17220","(X)","(X)","33.2","(X)","(X)","(X)","1256","254","0.0","3.1","0.0","3.1","0.0","3.1","0.2","0.8","6.4","7.2","15.1","10.2","16.5","11.3","27.0","12.9","17.8","10.4","16.9","8.6","130580","26287","N","N","(X)","(X)","(X)","(X)","(X)","(X)","859","217","0.0","4.5","0.0","4.5","2.6","4.1","3.0","4.0","21.3","11.9","38.9","17.6","17.5","13.0","16.8","11.2","0.0","4.5","0.0","4.5","63351","4650","70901","8041","(X)","(X)","(X)","(X)","16.5","(X)",
"1400000US51550020808","Census Tract 208.08; Chesapeake city; Virginia","1427","226","2.7","2.8","3.2","2.8","5.3","4.9","4.8","4.0","11.8","9.9","13.4","5.3","21.6","7.9","19.1","8.3","10.2","6.7","7.8","5.2","87669","14279","105782","21367","47.2","(X)","(X)","(X)","(X)","(X)","875","211","0.0","4.5","2.1","3.5","6.3","7.7","1.5","2.3","13.1","14.5","17.6","8.9","13.3","6.9","20.5","9.3","13.0","10.3","12.7","8.9","88412","30509","126929","32717","(X)","(X)","56.7","(X)","(X)","(X)","623","178","0.0","6.2","0.0","6.2","0.0","6.2","0.0","6.2","17.0","20.2","16.1","8.6","8.7","4.6","23.8","10.8","18.3","14.0","16.2","11.7","112344","58046","N","N","(X)","(X)","(X)","(X)","(X)","(X)","552","164","7.1","7.4","5.1","4.6","3.6","4.2","10.1","8.9","9.8","8.8","8.9","6.9","34.8","14.8","16.5","12.6","4.2","4.7","0.0","7.0","81974","19743","69648","11597","(X)","(X)","(X)","(X)","32.1","(X)",
"1400000US51550020809","Census Tract 208.09; Chesapeake city; Virginia","1939","250","1.8","1.4","2.7","2.5","3.8","3.5","6.4","4.0","15.9","6.4","13.7","4.4","23.7","7.8","24.1","6.8","2.6","2.0","5.3","3.7","82348","7437","105830","25575","48.2","(X)","(X)","(X)","(X)","(X)","1157","149","0.0","3.4","0.0","3.4","2.1","2.5","6.8","4.8","14.4","6.9","12.0","5.9","26.2","9.6","26.4","8.0","3.2","3.1","8.9","6.0","88533","12924","131331","41791","(X)","(X)","43.5","(X)","(X)","(X)","806","156","0.0","4.8","0.0","4.8","3.0","3.6","3.1","4.7","12.7","7.7","14.0","8.1","23.9","11.6","32.4","10.7","4.6","4.4","6.3","6.3","95270","14781","N","N","(X)","(X)","(X)","(X)","(X)","(X)","782","235","4.3","3.9","6.6","6.0","6.4","7.4","5.9","5.9","19.6","11.4","14.7","7.6","19.9","14.8","20.7","11.7","1.8","2.2","0.0","5.0","61100","26923","67625","12627","(X)","(X)","(X)","(X)","54.1","(X)",
"1400000US51550020810","Census Tract 208.10; Chesapeake city; Virginia","784","88","10.3","14.4","0.0","5.0","1.3","2.1","4.8","4.9","6.3","6.1","20.7","10.5","8.5","7.0","31.0","9.9","12.5","9.9","4.6","4.4","89000","36356","99116","19127","42.9","(X)","(X)","(X)","(X)","(X)","656","109","12.3","16.8","0.0","5.9","0.0","5.9","1.2","2.1","2.6","3.0","21.8","12.3","10.2","8.2","32.0","11.4","16.2","12.8","3.7","4.1","103571","41989","99854","22423","(X)","(X)","46.5","(X)","(X)","(X)","473","97","0.0","8.1","0.0","8.1","0.0","8.1","0.0","8.1","2.1","3.5","17.3","10.9","14.2","11.1","40.6","15.6","20.7","15.1","5.1","5.9","127951","16205","N","N","(X)","(X)","(X)","(X)","(X)","(X)","128","66","0.0","26.3","0.0","26.3","7.8","13.4","23.4","28.1","25.0","30.6","14.8","19.2","0.0","26.3","25.8","25.0","0.0","26.3","3.1","4.8","41875","33885","85722","42482","(X)","(X)","(X)","(X)","24.2","(X)",
"1400000US51550020811","Census Tract 208.11; Chesapeake city; Virginia","2655","373","7.4","6.3","1.9","2.2","7.7","7.1","5.3","4.6","2.3","2.3","24.5","14.3","15.9","6.6","24.6","9.4","6.1","3.2","4.3","3.3","77736","20679","87562","11290","40.9","(X)","(X)","(X)","(X)","(X)","1762","380","4.0","4.4","0.0","2.2","10.3","10.1","1.9","3.4","2.0","2.7","21.6","16.1","15.8","8.8","29.4","12.2","9.3","4.9","5.8","4.9","94423","17721","101825","15223","(X)","(X)","44.3","(X)","(X)","(X)","1370","398","2.7","4.2","0.0","2.9","10.4","13.0","0.0","2.9","1.5","2.7","26.6","19.8","13.6","8.6","26.9","14.0","10.9","6.4","7.4","6.5","94205","31025","N","N","(X)","(X)","(X)","(X)","(X)","(X)","893","256","14.0","15.2","5.6","6.1","2.7","4.4","12.1","11.9","2.8","4.7","32.1","18.5","16.0","9.9","13.4","12.7","0.0","4.4","1.2","2.2","57998","13048","58041","13951","(X)","(X)","(X)","(X)","34.2","(X)",
