"ARREST_KEY","ARREST_DATE","PD_CD","PD_DESC","KY_CD","OFNS_DESC","LAW_CODE","LAW_CAT_CD","ARREST_BORO","ARREST_PRECINCT","JURISDICTION_CODE","AGE_GROUP","PERP_SEX","PERP_RACE","X_COORD_CD","Y_COORD_CD","Latitude","Longitude","New Georeferenced Column"
289441062,2024-07-02,503,"CONTROLLED SUBSTANCE,INTENT TO",117,"DANGEROUS DRUGS","PL 2201601","F","Q",103,0,"25-44","M","BLACK",1046049,198483,40.7112508700517,-73.7770870125554,"POINT (-73.77708701255543 40.71125087005173)"
289395086,2024-07-01,478,"THEFT OF SERVICES, UNCLASSIFIE",343,"OTHER OFFENSES RELATED TO THEFT","PL 1651503","M","K",73,1,"25-44","M","BLACK",1010774,185570,40.6759837632718,-73.9043768948049,"POINT (-73.90437689480486 40.67598376327182)"
289421425,2024-07-02,109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200501","F","K",78,0,"25-44","M","BLACK HISPANIC",991360,187427,40.681119,-73.974365,"POINT (-73.974365 40.681119)"
289413235,2024-07-02,462,"UNAUTHORIZED USE VEHICLE 3",353,"UNAUTHORIZED USE OF A VEHICLE","PL 1650501","M","Q",110,0,"25-44","M","WHITE HISPANIC",1020031,209775,40.742389,-73.870874,"POINT (-73.870874 40.742389)"
289373883,2024-07-01,507,"CONTROLLED SUBSTANCE, POSSESSI",117,"DANGEROUS DRUGS","PL 2200603","F","K",78,0,"45-64","M","WHITE HISPANIC",984794,183709,40.670916,-73.998038,"POINT (-73.998038 40.670916)"
289419184,2024-07-02,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,"GRAND LARCENY","PL 1553001","F","M",24,0,"45-64","F","WHITE HISPANIC",993372,229301,40.79605,-73.967052,"POINT (-73.967052 40.79605)"
289392885,2024-07-01,792,"CRIMINAL POSSESSION WEAPON",118,"DANGEROUS WEAPONS","PL 265031B","F","M",34,0,"18-24","M","BLACK",1006594,255260,40.8672759892603,-73.9192147239671,"POINT (-73.91921472396712 40.86727598926034)"
289459165,2024-07-02,705,"FORGERY,ETC.-MISD.",358,"OFFENSES INVOLVING FRAUD","PL 1657100","M","M",18,0,"25-44","F","BLACK",989545,215900,40.7592704770629,-73.9808868439489,"POINT (-73.98088684394887 40.759270477062934)"
289377673,2024-07-01,478,"THEFT OF SERVICES, UNCLASSIFIE",343,"OTHER OFFENSES RELATED TO THEFT","PL 1651503","M","K",60,0,"45-64","M","WHITE HISPANIC",990784,149362,40.5766459780433,-73.9764803960699,"POINT (-73.9764803960699 40.5766459780433)"
289452543,2024-07-02,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","M",7,0,"45-64","M","BLACK HISPANIC",987521,201066,40.7185558077005,-73.9882000111009,"POINT (-73.98820001110087 40.71855580770046)"
289432178,2024-07-02,209,"BURGLARS TOOLS,UNCLASSIFIED",231,"BURGLAR'S TOOLS","PL 1403500","M","Q",113,0,"<18","M","BLACK",1050370,187010,40.679729028742,-73.7616135821521,"POINT (-73.76161358215207 40.67972902874195)"
289446223,2024-07-02,500,"CONTROLLED SUBSTANCE,POSSESS.",117,"DANGEROUS DRUGS","PL 2202101","F","B",46,0,"25-44","M","BLACK HISPANIC",1006824,249160,40.850533,-73.918402,"POINT (-73.918402 40.850533)"
289392867,2024-07-01,115,"RECKLESS ENDANGERMENT 2",355,"OFFENSES AGAINST THE PERSON","PL 1202000","M","B",48,0,"25-44","M","BLACK",1014601,253022,40.8611094623422,-73.8902753822941,"POINT (-73.89027538229412 40.861109462342185)"
289436201,2024-07-02,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","K",63,0,"<18","M","BLACK",1004699,171392,40.637085,-73.926319,"POINT (-73.926319 40.637085)"
289384137,2024-07-01,792,"CRIMINAL POSSESSION WEAPON",118,"DANGEROUS WEAPONS","PL 265031B","F","K",73,2,"<18","M","BLACK",1007015,185540,40.675914,-73.917928,"POINT (-73.917928 40.675914)"
289413205,2024-07-02,106,"ASSAULT POLICE/PEACE OFFICER",106,"FELONY ASSAULT","PL 1200503","F","B",41,72,"25-44","M","BLACK",1017933,232222,40.804008,-73.878333,"POINT (-73.878333 40.804008)"
289449068,2024-07-02,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",49,0,"45-64","M","BLACK",1024976,250308,40.853621,-73.852781,"POINT (-73.852781 40.853621)"
289428035,2024-07-02,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,"GRAND LARCENY","PL 1553004","F","Q",109,0,"25-44","M","BLACK",1032084,216954,40.762037,-73.827328,"POINT (-73.827328 40.762037)"
289446247,2024-07-02,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,"MISCELLANEOUS PENAL LAW","PL 215510B","F","K",61,0,"25-44","F","WHITE",995118,155708,40.594054,-73.960866,"POINT (-73.960866 40.594054)"
289452560,2024-07-02,681,"CHILD, ENDANGERING WELFARE",233,"SEX CRIMES","PL 2601001","M","Q",110,0,"25-44","M","WHITE HISPANIC",1019164,210169,40.7434812638841,-73.8740035373971,"POINT (-73.8740035373971 40.7434812638841)"
289458638,2024-07-02,113,"MENACING,UNCLASSIFIED",344,"ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","Q",108,1,"18-24","M","WHITE HISPANIC",1011020,210932,40.7455956422023,-73.903389185384,"POINT (-73.90338918538404 40.745595642202254)"
289380483,2024-07-01,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,"GRAND LARCENY","PL 1553004","F","M",7,0,"25-44","M","BLACK",988848,200323,40.716517,-73.983411,"POINT (-73.983411 40.716517)"
289395363,2024-07-01,750,"RESISTING ARREST",359,"OFFENSES AGAINST PUBLIC ADMINI","PL 2053000","M","Q",103,0,"45-64","M","BLACK",1038258,195739,40.7037702449953,-73.8052115632982,"POINT (-73.80521156329816 40.70377024499528)"
289458639,2024-07-02,705,"FORGERY,ETC.-MISD.",358,"OFFENSES INVOLVING FRAUD","PL 1702000","M","S",122,0,"25-44","F","BLACK",956224,154618,40.5910225245618,-74.1009094972104,"POINT (-74.10090949721042 40.591022524561765)"
289428008,2024-07-02,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 1601503","F","B",49,0,"<18","M","WHITE HISPANIC",1027430,251104,40.855793,-73.843908,"POINT (-73.843908 40.855793)"
289432144,2024-07-02,782,"WEAPONS, POSSESSION, ETC",236,"DANGEROUS WEAPONS","PL 2650101","M","B",47,0,"25-44","M","ASIAN / PACIFIC ISLANDER",1021399,256786,40.871415,-73.865677,"POINT (-73.865677 40.871415)"
289396983,2024-07-02,748,"CONTEMPT,CRIMINAL",359,"OFFENSES AGAINST PUBLIC ADMINI","PL 2155003","M","B",52,0,"25-44","M","BLACK",1010422,256841,40.871607,-73.905365,"POINT (-73.905365 40.871607)"
289446281,2024-07-02,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","Q",103,0,"25-44","M","BLACK",1041879,197083,40.707439,-73.792139,"POINT (-73.792139 40.707439)"
289428032,2024-07-02,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",115,0,"18-24","F","WHITE HISPANIC",1016767,212893,40.750961,-73.882637,"POINT (-73.882637 40.750961)"
289413215,2024-07-02,49,"U.S. CODE UNCLASSIFIED",995,"FOR OTHER AUTHORITIES","FOA9000049","","M",25,0,"25-44","M","BLACK HISPANIC",1000581,231070,40.800896,-73.941011,"POINT (-73.941011 40.800896)"
289391134,2024-07-01,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,"MISCELLANEOUS PENAL LAW","PL 215510B","F","Q",101,0,"25-44","M","ASIAN / PACIFIC ISLANDER",1053648,158969,40.60274,-73.750081,"POINT (-73.750081 40.60274)"
289441067,2024-07-02,503,"CONTROLLED SUBSTANCE,INTENT TO",117,"DANGEROUS DRUGS","PL 2201601","F","Q",103,0,"25-44","M","BLACK",1046049,198483,40.7112508700517,-73.7770870125554,"POINT (-73.77708701255543 40.71125087005173)"
289441032,2024-07-02,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","K",60,0,"25-44","F","WHITE",988076,151540,40.58262,-73.986223,"POINT (-73.986223 40.58262)"
289397867,2024-07-02,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,"GRAND LARCENY","PL 1553001","F","M",24,0,"45-64","M","WHITE HISPANIC",992869,226534,40.788457,-73.968874,"POINT (-73.968874 40.788457)"
289384135,2024-07-01,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","K",84,0,"45-64","M","WHITE HISPANIC",988837,191028,40.691005,-73.983456,"POINT (-73.983456 40.691005)"
289441057,2024-07-02,198,"CRIMINAL CONTEMPT 1",126,"MISCELLANEOUS PENAL LAW","PL 21551B5","F","M",25,0,"25-44","F","BLACK",1002275,233608,40.807857,-73.934885,"POINT (-73.934885 40.807857)"
289395344,2024-07-01,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","K",72,0,"25-44","M","WHITE HISPANIC",979052,172646,40.640551,-74.018728,"POINT (-74.018728 40.640551)"
289428029,2024-07-02,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",105,0,"25-44","F","BLACK",1057766,203992,40.726284,-73.73476,"POINT (-73.73476 40.726284)"
289380460,2024-07-01,268,"CRIMINAL MIS 2 & 3",121,"CRIMINAL MISCHIEF & RELATED OF","PL 1450502","F","B",47,0,"18-24","M","BLACK",1028800,258931,40.87727,-73.838904,"POINT (-73.838904 40.87727)"
289373980,2024-07-01,268,"CRIMINAL MIS 2 & 3",121,"CRIMINAL MISCHIEF & RELATED OF","PL 1451000","F","S",120,0,"25-44","M","BLACK",962808,174275,40.644996,-74.077263,"POINT (-74.077263 40.644996)"
289449063,2024-07-02,105,"STRANGULATION 1ST",106,"FELONY ASSAULT","PL 1211300","F","B",43,0,"25-44","M","WHITE HISPANIC",1023538,245238,40.839711,-73.858009,"POINT (-73.858009 40.839711)"
289459148,2024-07-02,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",351,"CRIMINAL MISCHIEF & RELATED OF","PL 1456002","M","K",90,1,"25-44","M","WHITE",998016,196598,40.706283,-73.950348,"POINT (-73.950348 40.706283)"
289397000,2024-07-02,113,"MENACING,UNCLASSIFIED",344,"ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","M",14,0,"18-24","F","BLACK",987078,215157,40.7572322652581,-73.9897921905463,"POINT (-73.98979219054627 40.757232265258125)"
289384152,2024-07-01,759,"PUBLIC ADMINISTATION,UNCLASS M",359,"OFFENSES AGAINST PUBLIC ADMINI","PL 1950500","M","M",1,0,"25-44","M","WHITE",982159,199928,40.7154326281766,-74.007542837231,"POINT (-74.00754283723096 40.715432628176636)"
289419173,2024-07-02,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,"CRIMINAL MISCHIEF & RELATED OF","PL 1450001","M","B",44,0,"25-44","F","BLACK",1008575,246332,40.842766,-73.912084,"POINT (-73.912084 40.842766)"
289436209,2024-07-02,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,"MISCELLANEOUS PENAL LAW","PL 215510B","F","K",67,0,"25-44","M","BLACK",997897,175676,40.648859,-73.95082,"POINT (-73.95082 40.648859)"
289384130,2024-07-01,109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1201001","F","B",47,0,"45-64","F","BLACK",1026486,262591,40.887325,-73.847247,"POINT (-73.847247 40.887325)"
289446254,2024-07-02,205,"TRESPASS 2, CRIMINAL",352,"CRIMINAL TRESPASS","PL 1401501","M","K",79,0,"25-44","M","BLACK",999507,190206,40.688736,-73.944984,"POINT (-73.944984 40.688736)"
289373918,2024-07-01,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 1600500","F","M",14,0,"45-64","M","WHITE",985802,213780,40.753455,-73.994398,"POINT (-73.994398 40.753455)"
289392893,2024-07-01,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","Q",103,0,"25-44","F","BLACK HISPANIC",1041920,196748,40.706519,-73.791995,"POINT (-73.791995 40.706519)"
289373808,2024-07-01,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 1601503","F","B",41,0,"<18","M","BLACK HISPANIC",1013879,240033,40.825463,-73.89294,"POINT (-73.89294 40.825463)"
289373915,2024-07-01,419,"LARCENY,GRAND FROM PERSON,UNCL",109,"GRAND LARCENY","PL 1553005","F","M",30,0,"45-64","M","BLACK",999539,239499,40.8240317234144,-73.9447581761541,"POINT (-73.9447581761541 40.82403172341445)"
289455612,2024-07-02,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,"FORGERY","PL 1704002","F","K",61,0,"45-64","M","WHITE HISPANIC",1000129,158835,40.602629,-73.942817,"POINT (-73.942817 40.602629)"
289392884,2024-07-01,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","M",14,0,"25-44","M","WHITE HISPANIC",987220,212676,40.750423,-73.98928,"POINT (-73.98928 40.750423)"
289410473,2024-07-02,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K",61,0,"18-24","M","WHITE",996179,153236,40.587268,-73.95705,"POINT (-73.95705 40.587268)"
289410468,2024-07-02,792,"CRIMINAL POSSESSION WEAPON",118,"DANGEROUS WEAPONS","PL 265031B","F","K",75,0,"25-44","M","BLACK",1012372,179805,40.660156,-73.898638,"POINT (-73.898638 40.660156)"
289391104,2024-07-01,109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200502","F","B",49,0,"45-64","F","BLACK HISPANIC",1021301,252477,40.859588,-73.866056,"POINT (-73.866056 40.859588)"
289455618,2024-07-02,441,"LARCENY,GRAND OF AUTO",110,"GRAND LARCENY OF MOTOR VEHICLE","PL 1553008","F","K",79,0,"25-44","F","WHITE HISPANIC",999507,190206,40.688736,-73.944984,"POINT (-73.944984 40.688736)"
289373898,2024-07-01,199,"AGGRAVATED CRIMINAL CONTEMPT",126,"MISCELLANEOUS PENAL LAW","PL 2155201","F","K",94,0,"25-44","M","WHITE",995324,206940,40.7346721803359,-73.9600413675032,"POINT (-73.96004136750322 40.73467218033592)"
289432157,2024-07-02,847,"NY STATE LAWS,UNCLASSIFIED FEL",125,"OTHER STATE LAWS","COR0168E04","F","K",84,0,"45-64","M","BLACK",987295,190704,40.690115,-73.989019,"POINT (-73.989019 40.690115)"
289455590,2024-07-02,49,"U.S. CODE UNCLASSIFIED",995,"FOR OTHER AUTHORITIES","FOA9000049","","B",44,0,"25-44","M","WHITE HISPANIC",1006568,240173,40.825869,-73.919357,"POINT (-73.919357 40.825869)"
289413241,2024-07-02,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",105,0,"25-44","M","WHITE HISPANIC",1057766,203992,40.726284,-73.73476,"POINT (-73.73476 40.726284)"
289455638,2024-07-02,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M",5,0,"25-44","M","WHITE HISPANIC",986081,202318,40.721994,-73.993394,"POINT (-73.993394 40.721994)"
289459420,2024-07-02,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,"CRIMINAL MISCHIEF & RELATED OF","PL 1450001","M","B",44,0,"45-64","M","BLACK HISPANIC",1006250,245145,40.839516,-73.920489,"POINT (-73.920489 40.839516)"
289419174,2024-07-02,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,"GRAND LARCENY","PL 1553004","F","K",72,0,"45-64","F","WHITE",984074,178984,40.657949,-74.000634,"POINT (-74.000634 40.657949)"
289416654,2024-07-02,175,"SEXUAL ABUSE 3,2",233,"SEX CRIMES","PL 1305500","M","Q",112,0,"<18","M","WHITE HISPANIC",1025401,202586,40.7226409964758,-73.8515418216779,"POINT (-73.8515418216779 40.7226409964758)"
289436206,2024-07-02,205,"TRESPASS 2, CRIMINAL",352,"CRIMINAL TRESPASS","PL 1401501","M","K",70,0,"25-44","M","WHITE",996749,165528,40.621006,-73.954974,"POINT (-73.954974 40.621006)"
289452547,2024-07-02,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","M",7,0,"45-64","M","BLACK HISPANIC",987521,201066,40.7185558077005,-73.9882000111009,"POINT (-73.98820001110087 40.71855580770046)"
289452564,2024-07-02,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,"BURGLARY","PL 1402000","F","Q",105,0,"25-44","M","BLACK",1057766,203992,40.726284,-73.73476,"POINT (-73.73476 40.726284)"
289458630,2024-07-02,681,"CHILD, ENDANGERING WELFARE",233,"SEX CRIMES","PL 2601001","M","Q",104,0,"25-44","M","WHITE HISPANIC",1013701,195936,40.7044350296655,-73.8937807141634,"POINT (-73.8937807141634 40.7044350296655)"
289373974,2024-07-01,114,"OBSTR BREATH/CIRCUL",344,"ASSAULT 3 & RELATED OFFENSES","PL 1211100","M","Q",105,0,"25-44","M","ASIAN / PACIFIC ISLANDER",1057766,203992,40.726284,-73.73476,"POINT (-73.73476 40.726284)"
289459653,2024-07-02,109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200502","F","K",70,0,"25-44","M","BLACK",998712,170676,40.635133,-73.947894,"POINT (-73.947894 40.635133)"
289424675,2024-07-02,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 1601002","F","K",66,0,"25-44","M","BLACK",986735,167242,40.625717,-73.991048,"POINT (-73.991048 40.625717)"
289441040,2024-07-02,117,"RECKLESS ENDANGERMENT 1",126,"MISCELLANEOUS PENAL LAW","PL 1202500","F","K",75,2,"25-44","M","BLACK",1013646,181481,40.6647513096809,-73.8940407336289,"POINT (-73.89404073362888 40.66475130968086)"
289358738,2024-07-01,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","S",123,0,"25-44","M","WHITE HISPANIC",925736,125786,40.5117355770766,-74.2104338933512,"POINT (-74.2104338933512 40.511735577076564)"
289455635,2024-07-02,268,"CRIMINAL MIS 2 & 3",121,"CRIMINAL MISCHIEF & RELATED OF","PL 1450502","F","M",30,0,"25-44","F","BLACK",1000116,240541,40.826892,-73.942669,"POINT (-73.942669 40.826892)"
289395358,2024-07-01,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",115,0,"25-44","M","WHITE HISPANIC",1016562,212487,40.7498452092665,-73.8833810957947,"POINT (-73.88338109579466 40.74984520926653)"
289352401,2024-07-01,782,"WEAPONS, POSSESSION, ETC",236,"DANGEROUS WEAPONS","PL 2650101","M","S",123,0,"25-44","M","WHITE HISPANIC",914928,125756,40.511577,-74.249302,"POINT (-74.249302 40.511577)"
289406604,2024-07-02,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL05110MU","M","K",79,0,"25-44","M","BLACK",999608,189539,40.6869041780369,-73.9446229842185,"POINT (-73.94462298421851 40.686904178036876)"
289473913,2024-07-02,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",113,0,"18-24","F","ASIAN / PACIFIC ISLANDER",1041947,187127,40.680112,-73.79198,"POINT (-73.79198 40.680112)"
289432153,2024-07-02,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","K",62,0,"25-44","M","WHITE",983289,158770,40.602464,-74.00346,"POINT (-74.00346 40.602464)"
289373861,2024-07-01,511,"CONTROLLED SUBSTANCE, POSSESSI",235,"DANGEROUS DRUGS","PL 2200300","M","K",83,1,"25-44","F","WHITE",1006644,195886,40.7043102068687,-73.9192318803356,"POINT (-73.91923188033564 40.70431020686872)"
289449064,2024-07-02,705,"FORGERY,ETC.-MISD.",358,"OFFENSES INVOLVING FRAUD","PL 1700500","M","B",41,0,"18-24","M","WHITE HISPANIC",1017269,234785,40.8110446457257,-73.8807198444196,"POINT (-73.88071984441963 40.81104464572574)"
289373876,2024-07-01,639,"AGGRAVATED HARASSMENT 2",361,"OFF. AGNST PUB ORD SENSBLTY &","PL 2403002","M","K",63,0,"18-24","F","BLACK",1000520,168264,40.628508,-73.941384,"POINT (-73.941384 40.628508)"
289373863,2024-07-01,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K",75,0,"18-24","M","WHITE HISPANIC",1013580,188325,40.683539,-73.894246,"POINT (-73.894246 40.683539)"
289373884,2024-07-01,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,"MISCELLANEOUS PENAL LAW","PL 215510B","F","K",94,0,"25-44","M","WHITE",997245,204129,40.726956,-73.953115,"POINT (-73.953115 40.726956)"
289392886,2024-07-01,681,"CHILD, ENDANGERING WELFARE",233,"SEX CRIMES","PL 2601001","M","M",23,0,"25-44","F","WHITE HISPANIC",998751,226901,40.7894632995555,-73.9476340039424,"POINT (-73.9476340039424 40.7894632995555)"
289458605,2024-07-02,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,"FORGERY","PL 1702500","F","K",81,0,"25-44","F","BLACK",1004379,186454,40.6784269939499,-73.9274292022658,"POINT (-73.92742920226584 40.67842699394988)"
289373886,2024-07-01,521,"CONTROLLED SUBSTANCE, SALE 5",117,"DANGEROUS DRUGS","PL 2203100","F","K",78,0,"45-64","M","WHITE HISPANIC",984794,183709,40.670916,-73.998038,"POINT (-73.998038 40.670916)"
289449127,2024-07-02,681,"CHILD, ENDANGERING WELFARE",233,"SEX CRIMES","PL 2601001","M","Q",105,0,"18-24","M","WHITE HISPANIC",1057738,204079,40.7265293769835,-73.7348645378882,"POINT (-73.7348645378882 40.7265293769835)"
289389388,2024-07-01,639,"AGGRAVATED HARASSMENT 2",361,"OFF. AGNST PUB ORD SENSBLTY &","PL 2403004","M","M",14,0,"45-64","F","WHITE HISPANIC",986947,215848,40.759131,-73.990264,"POINT (-73.990264 40.759131)"
289470245,2024-07-02,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","S",120,0,"18-24","F","WHITE HISPANIC",951319,171305,40.63681,-74.11865,"POINT (-74.11865 40.63681)"
289403843,2024-07-01,750,"RESISTING ARREST",359,"OFFENSES AGAINST PUBLIC ADMINI","PL 2053000","M","K",75,0,"25-44","M","BLACK",1016225,181755,40.6654944399902,-73.8847433174687,"POINT (-73.88474331746866 40.66549443999021)"
289384151,2024-07-01,114,"OBSTR BREATH/CIRCUL",344,"ASSAULT 3 & RELATED OFFENSES","PL 1211100","M","M",23,0,"25-44","M","WHITE HISPANIC",998480,225704,40.786171,-73.948611,"POINT (-73.948611 40.786171)"
289395100,2024-07-01,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M",9,0,"25-44","F","BLACK",990397,204360,40.727598,-73.977819,"POINT (-73.977819 40.727598)"
289458613,2024-07-02,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 1601502","F","K",77,0,"<18","F","BLACK",1004447,185438,40.675638,-73.927184,"POINT (-73.927184 40.675638)"
289413237,2024-07-02,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 1600500","F","Q",105,0,"45-64","M","BLACK",1057766,203992,40.726284,-73.73476,"POINT (-73.73476 40.726284)"
289421441,2024-07-02,109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200511","F","Q",103,17,"45-64","M","WHITE",1037664,194289,40.699795,-73.807364,"POINT (-73.807364 40.699795)"
289441020,2024-07-02,268,"CRIMINAL MIS 2 & 3",121,"CRIMINAL MISCHIEF & RELATED OF","PL 1450502","F","B",43,0,"25-44","M","BLACK",1024906,238243,40.820506,-73.853109,"POINT (-73.853109 40.820506)"
289469685,2024-07-02,441,"LARCENY,GRAND OF AUTO",110,"GRAND LARCENY OF MOTOR VEHICLE","PL 1553008","F","B",42,0,"25-44","F","BLACK HISPANIC",1012477,246450,40.843079,-73.897981,"POINT (-73.897981 40.843079)"
289446237,2024-07-02,507,"CONTROLLED SUBSTANCE, POSSESSI",117,"DANGEROUS DRUGS","PL 2200603","F","K",90,0,"25-44","M","ASIAN / PACIFIC ISLANDER",994062,198220,40.710742,-73.964604,"POINT (-73.964604 40.710742)"
289389380,2024-07-01,515,"CONTROLLED SUBSTANCE,SALE 3",117,"DANGEROUS DRUGS","PL 2203901","F","M",14,0,"25-44","F","BLACK",986300,214682,40.755929,-73.992598,"POINT (-73.992598 40.755929)"
289373939,2024-07-01,503,"CONTROLLED SUBSTANCE,INTENT TO",117,"DANGEROUS DRUGS","PL 2201601","F","Q",104,1,"45-64","M","BLACK",1010686,192838,40.6959330115953,-73.9046656315112,"POINT (-73.90466563151116 40.695933011595315)"
289449069,2024-07-02,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL05110MU","M","B",44,0,"25-44","M","WHITE HISPANIC",1004368,237509,40.8185600589138,-73.927316129971,"POINT (-73.92731612997096 40.81856005891384)"
289452574,2024-07-02,223,"BURGLARY,RESIDENCE,NIGHT",107,"BURGLARY","PL 1402502","F","Q",115,0,"25-44","M","WHITE HISPANIC",1019464,213942,40.753829,-73.872899,"POINT (-73.872899 40.753829)"
289432175,2024-07-02,441,"LARCENY,GRAND OF AUTO",110,"GRAND LARCENY OF MOTOR VEHICLE","PL 1553008","F","Q",112,0,"25-44","M","BLACK",1024428,201126,40.718632,-73.855058,"POINT (-73.855058 40.718632)"
289387469,2024-07-01,114,"OBSTR BREATH/CIRCUL",344,"ASSAULT 3 & RELATED OFFENSES","PL 1211100","M","M",23,0,"25-44","M","WHITE HISPANIC",998351,225473,40.785537,-73.949079,"POINT (-73.949079 40.785537)"
289428011,2024-07-02,113,"MENACING,UNCLASSIFIED",344,"ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","K",61,0,"25-44","M","WHITE",994457,157595,40.599233,-73.963244,"POINT (-73.963244 40.599233)"
